Boys Hostel 	BH4	Food Factory	COMBO	CK Tikka Butter Masala (3pc) + Roti (3)		220	
Boys Hostel 	BH4	Food Factory	COMBO	CK Tikka Butter Masala (3pc) + Rice		240	
Boys Hostel 	BH6	Canteen_BH6	TEA	Regular Tea		15	
Boys Hostel 	BH6	Canteen_BH6	TEA	Ginger Tea		20	
Boys Hostel 	BH6	Canteen_BH6	TEA	Lemon Tea		20	
Boys Hostel 	BH6	Canteen_BH6	TEA	Green Tea		25	
Boys Hostel 	BH6	Canteen_BH6	TEA	Masala Tea		25	
Boys Hostel 	BH6	Canteen_BH6	TEA	Elaichi Tea		25	
Boys Hostel 	BH6	Canteen_BH6	TEA	Rose Tea		30	
Boys Hostel 	BH6	Canteen_BH6	TEA	Chocolate Tea		30	
Boys Hostel 	BH6	Canteen_BH6	COFFEE	Hot Coffee		30	
Boys Hostel 	BH6	Canteen_BH6	COFFEE	Strong Coffee		35	
Boys Hostel 	BH6	Canteen_BH6	COFFEE	Cold Coffee		50	
Boys Hostel 	BH6	Canteen_BH6	COFFEE	Chocolate Coffee		45	
Boys Hostel 	BH6	Canteen_BH6	COFFEE	Hazelnut Coffee		50	
Boys Hostel 	BH6	Canteen_BH6	COFFEE	Caramel Coffee		50	
Boys Hostel 	BH6	Canteen_BH6	COFFEE	Cappuccino		60	
Boys Hostel 	BH6	Canteen_BH6	COFFEE	Latte		65	
Boys Hostel 	BH6	Canteen_BH6	MILKSHAKES	Vanilla Shake		70	
Boys Hostel 	BH6	Canteen_BH6	MILKSHAKES	Chocolate Shake		80	
Boys Hostel 	BH6	Canteen_BH6	MILKSHAKES	Oreo Shake		90	
Boys Hostel 	BH6	Canteen_BH6	MILKSHAKES	KitKat Shake		95	
Boys Hostel 	BH6	Canteen_BH6	MILKSHAKES	Strawberry Shake		80	
Boys Hostel 	BH6	Canteen_BH6	MILKSHAKES	Mango Shake		85	
Boys Hostel 	BH6	Canteen_BH6	SANDWICHES	Veg Sandwich		50	
Boys Hostel 	BH6	Canteen_BH6	SANDWICHES	Grilled Veg Sandwich		70	
Boys Hostel 	BH6	Canteen_BH6	SANDWICHES	Cheese Sandwich		80	
Boys Hostel 	BH6	Canteen_BH6	SANDWICHES	Paneer Sandwich		90	
Boys Hostel 	BH6	Canteen_BH6	SANDWICHES	Corn Cheese Sandwich		85	
Boys Hostel 	BH6	Canteen_BH6	SANDWICHES	Tandoori Sandwich		95	
Boys Hostel 	BH6	Canteen_BH6	BURGERS	Veg Burger		60	
Boys Hostel 	BH6	Canteen_BH6	BURGERS	Veg Cheese Burger		80	
Boys Hostel 	BH6	Canteen_BH6	BURGERS	Crispy Veg Burger		90	
Boys Hostel 	BH6	Canteen_BH6	BURGERS	Paneer Burger		100	
Boys Hostel 	BH6	Canteen_BH6	BURGERS	Double Cheese Burger		120	
Boys Hostel 	BH6	Canteen_BH6	PIZZA	Margherita Pizza		120	
Boys Hostel 	BH6	Canteen_BH6	PIZZA	Veg Supreme Pizza		160	
Boys Hostel 	BH6	Canteen_BH6	PIZZA	Paneer Pizza		180	
Boys Hostel 	BH6	Canteen_BH6	PIZZA	Corn & Cheese Pizza		170	
Boys Hostel 	BH6	Canteen_BH6	PIZZA	Farm Fresh Pizza		190	
Boys Hostel 	BH6	Canteen_BH6	WRAPS	Veg Wrap		70	
Boys Hostel 	BH6	Canteen_BH6	WRAPS	Paneer Wrap		90	
Boys Hostel 	BH6	Canteen_BH6	WRAPS	Cheese Wrap		95	
Boys Hostel 	BH6	Canteen_BH6	WRAPS	Mexican Wrap		100	
Boys Hostel 	BH6	Canteen_BH6	ROLLS	Veg Roll		60	
Boys Hostel 	BH6	Canteen_BH6	ROLLS	Paneer Roll		80	
Boys Hostel 	BH6	Canteen_BH6	ROLLS	Cheese Roll		90	
Boys Hostel 	BH6	Canteen_BH6	ROLLS	Mushroom Roll		95	
Boys Hostel 	BH6	Canteen_BH6	NOODLES	Veg Noodles		80	
Boys Hostel 	BH6	Canteen_BH6	NOODLES	Hakka Noodles		90	
Boys Hostel 	BH6	Canteen_BH6	NOODLES	Schezwan Noodles		100	
Boys Hostel 	BH6	Canteen_BH6	NOODLES	Paneer Noodles		110	
Boys Hostel 	BH6	Canteen_BH6	FRIED RICE	Veg Fried Rice		90	
Boys Hostel 	BH6	Canteen_BH6	FRIED RICE	Schezwan Fried Rice		100	
Boys Hostel 	BH6	Canteen_BH6	FRIED RICE	Paneer Fried Rice		120	
Boys Hostel 	BH6	Canteen_BH6	MAGGI	Plain Maggi		40	
Boys Hostel 	BH6	Canteen_BH6	MAGGI	Veg Maggi		60	
Boys Hostel 	BH6	Canteen_BH6	MAGGI	Cheese Maggi		70	
Boys Hostel 	BH6	Canteen_BH6	MAGGI	Paneer Maggi		80	
Boys Hostel 	BH6	Canteen_BH6	SNACKS	French Fries		70	
Boys Hostel 	BH6	Canteen_BH6	SNACKS	Peri Peri Fries		90	
Boys Hostel 	BH6	Canteen_BH6	SNACKS	Garlic Bread		80	
Boys Hostel 	BH6	Canteen_BH6	SNACKS	Cheese Garlic Bread		100	
Boys Hostel 	BH6	Canteen_BH6	SNACKS	Samosa		20	
Boys Hostel 	BH6	Canteen_BH6	SNACKS	Veg Puff		25	
Boys Hostel 	BH6	Canteen_BH6	SNACKS	Spring Roll		60	
Boys Hostel 	BH6	Canteen_BH6	MOMOS	Veg Momos (6 pcs)		70	
Boys Hostel 	BH6	Canteen_BH6	MOMOS	Fried Momos		90	
Boys Hostel 	BH6	Canteen_BH6	MOMOS	Paneer Momos		100	
Boys Hostel 	BH6	Canteen_BH6	MOMOS	Cheese Momos		110	
Boys Hostel 	BH6	Canteen_BH6	DESSERTS	Brownie		60	
Boys Hostel 	BH6	Canteen_BH6	DESSERTS	Ice Cream Scoop		50	
Boys Hostel 	BH6	Canteen_BH6	DESSERTS	Chocolate Pastry		70	
Boys Hostel 	BH6	Canteen_BH6	DESSERTS	Gulab Jamun (2 pcs)		40	
Boys Hostel 	BH6	Canteen_BH6	SOFT DRINKS	Mineral Water		20	
Boys Hostel 	BH6	Canteen_BH6	SOFT DRINKS	Coke		40	
Boys Hostel 	BH6	Canteen_BH6	SOFT DRINKS	Sprite		40	
Boys Hostel 	BH6	Canteen_BH6	SOFT DRINKS	Fanta		40	
Boys Hostel 	BH6	Canteen_BH6	SOFT DRINKS	Fresh Lime Soda		50	
Boys Hostel 	BH6	Canteen_BH6	SOFT DRINKS	Lemon Juice		40	
CSE Block 	Block 25	Gupta Canteen	THALI	Thali (1 Dal, 1 Veg, 1 Rice, 1 Raita, Salad, Chapati, Packed Curd Rs.10)		90	
CSE Block 	Block 25	Gupta Canteen	THALI	Special Thali (1 Dal, 1 Paneer, 1 Veg, 1 Rice, Packed Curd Rs.10, Salad, 3 Chapati)		110	
CSE Block 	Block 25	Gupta Canteen	RICE & CURRY	Dal/Channa/Karhi/Rajmah with Rice		75	
CSE Block 	Block 25	Gupta Canteen	BREAKFAST	Poori Channa/Kulcha Chana/Channa Bhatura (5 Poori/3 Kulcha/2 Bhature+1 Bowl Channa+Aloo Veg+Salad)		75	
CSE Block 	Block 25	Gupta Canteen	GRAVY	Paneer Gravy (1 Bowl 450ml, 120gm Paneer)		90	
CSE Block 	Block 25	Gupta Canteen	GRAVY	Paneer Bhurji		120	
CSE Block 	Block 25	Gupta Canteen	MAIN COURSE	Seasonal Dry Veg/Gravy Veg/Dal/Channa/Karhi/Rajmah		50	
